method,row_id,document,gold_binary,score,prediction,mean_selected_threshold,prediction_vote_share,cv_appearances,provider,model,condition_id,definition_id,prompt_style,label_space,seed
evidence_gate_tuned,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.2302493564211581,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.3266976997525461,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.18329144219333438,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.41405736488912137,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.2656314130156108,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.058521191145664266,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.011839883234928765,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.16718237904757557,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.15205835545480798,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.15971663825338595,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.10000330610113994,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.08157022559176946,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.16422712911017473,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.07063464506219182,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.07022086114614956,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.2991003515079362,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.3371382494699485,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.021513613267035537,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.07530251595403017,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.17409327230224586,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.11470336180370577,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.42672716791867604,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8880205816266117,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9609041611306448,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.1542468765297038,0,0.24,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9437024999575584,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.5875789657828016,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.39021873689922093,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.2400163281881027,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.11624878271196663,0,0.24,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.4408823538996808,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.39238341483561645,1,0.24,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.2231999289198256,0,0.24,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.22409787331316777,0,0.24,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.18949644727317463,0,0.24,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P036,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.331897707134598,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P037,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.7268731113895985,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P038,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.5165869367232864,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P039,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,0,0.10805063852415436,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.2938286842162634,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.3333471304117066,1,0.25,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
evidence_gate_tuned,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.18571823914588906,0,0.25,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.5616471432901647,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.75009693727678,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.3907115046728674,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.9035871296045962,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7001598227219582,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.17228874514799145,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.07064522039185772,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.41815036322110133,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.2986543979775893,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.36654053261081365,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.2348298284331554,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.27654929243104814,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.5041578915211841,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.1267930737037705,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.1755942158055777,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7260122271790153,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.8661976939235635,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.057164919231129735,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.1388752628873457,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.3779221766710163,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.3497254595840479,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8538272370570666,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9485589451360901,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9671322209519754,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.7859765583247753,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.957763512305406,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.890767717031184,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8469850100569899,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7896808489861923,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7760902679786553,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8459845663395074,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8605762088154039,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8413398756052829,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.8073170866017586,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
stacked_logistic_0.5,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7596973288390008,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
